customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,churn_next_60d,snapshot_date,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,sentiment_score,reopened,resolution_hours,Retention_Priority,churn_flag,retention_value,expected_net_value
CUST01908,216,3,1025.52,1,3,2,132,Regular Customers,1,2025-09-30,1,4,0,0,0,0,0,49,,,,Regular Engagement,1,1025.52,875.52
CUST01909,37,1,825.7,4,2,2,422,Recent Customers,0,2025-09-30,13,56,2,3,1,0,0,5,,,,Onboarding & Nurture,0,0.0,-150.0
CUST01910,130,5,2642.55,2,4,4,244,Loyal Customers,1,2025-09-30,1,6,1,0,0,0,0,40,,,,Engagement Recovery,1,2642.55,2492.55
CUST01911,40,8,5924.11,4,5,5,455,Champions,0,2025-09-30,4,12,0,1,0,0,0,9,-0.5650000000000001,0.0,38.95,Service Recovery,0,0.0,-150.0
CUST01912,43,4,1992.5,4,4,3,443,Loyal Customers,0,2025-09-30,13,70,2,3,1,2,0,10,-0.07,0.0,24.0,Regular Engagement,0,0.0,-150.0
CUST01913,78,1,422.52,3,2,1,321,Regular Customers,1,2025-09-30,2,11,1,0,0,0,0,6,,,,Regular Engagement,1,422.52,272.52
CUST01914,83,6,5482.889999999999,3,5,5,355,Loyal Customers,0,2025-09-30,7,26,1,1,1,5,0,15,0.27,1.0,21.0,Regular Engagement,0,0.0,-150.0
CUST01915,273,4,3357.25,1,4,4,144,Loyal Customers,1,2025-09-30,1,3,0,0,0,0,0,57,,,,Engagement Recovery,1,3357.25,3207.25
CUST01916,10,2,934.02,5,3,2,532,Regular Customers,0,2025-09-30,3,13,1,1,1,4,1,0,,,,Regular Engagement,0,0.0,-150.0
CUST01917,196,2,1593.3,1,3,3,133,Regular Customers,1,2025-09-30,2,11,1,0,0,1,0,37,,,,Regular Engagement,1,1593.3,1443.3
CUST01918,170,4,3621.08,1,4,4,144,Loyal Customers,1,2025-09-30,1,5,0,0,0,3,1,39,,,,Engagement Recovery,1,3621.08,3471.08
CUST01919,40,1,328.12,4,2,1,421,Recent Customers,0,2025-09-30,10,40,3,1,1,0,0,6,,,,Onboarding & Nurture,0,0.0,-150.0
CUST01920,215,4,2814.54,1,4,4,144,Loyal Customers,1,2025-09-30,1,3,0,0,0,1,0,48,-0.92,0.0,9.9,Engagement Recovery,1,2814.54,2664.54
CUST01921,75,4,2532.17,3,4,3,343,Loyal Customers,1,2025-09-30,9,46,5,1,2,1,0,20,-0.34,0.0,22.1,Regular Engagement,1,2532.17,2382.17
CUST01922,30,3,2918.16,4,3,4,434,Regular Customers,0,2025-09-30,10,52,4,1,1,4,1,9,,,,Regular Engagement,0,0.0,-150.0
CUST01923,146,3,1359.38,2,3,2,232,Regular Customers,1,2025-09-30,9,42,2,1,1,6,2,35,,,,Regular Engagement,1,1359.38,1209.38
CUST01924,61,1,371.86,3,2,1,321,Regular Customers,0,2025-09-30,13,57,4,2,1,0,0,6,,,,Regular Engagement,0,0.0,-150.0
CUST01925,12,1,448.97,5,2,1,521,Recent Customers,0,2025-09-30,12,45,4,2,2,5,2,0,,,,Onboarding & Nurture,0,0.0,-150.0
CUST01926,130,1,449.37,2,2,1,221,At Risk,1,2025-09-30,5,28,1,1,0,0,0,18,,,,Win-Back Campaign,1,449.37,299.37
CUST01927,163,3,3362.8999999999996,1,3,4,134,Regular Customers,1,2025-09-30,1,5,0,0,0,2,1,25,,,,Regular Engagement,1,3362.8999999999996,3212.8999999999996
CUST01928,6,3,1788.02,5,3,3,533,Regular Customers,0,2025-09-30,14,36,6,2,3,7,3,11,-1.0,0.0,32.1,Regular Engagement,0,0.0,-150.0
CUST01929,163,2,735.4100000000001,1,3,1,131,Regular Customers,1,2025-09-30,5,24,2,1,1,0,0,29,,,,Regular Engagement,1,735.4100000000001,585.4100000000001
CUST01930,19,2,1131.9099999999999,5,3,2,532,Regular Customers,0,2025-09-30,2,5,1,0,1,0,0,12,,,,Regular Engagement,0,0.0,-150.0
CUST01931,10,2,975.78,5,3,2,532,Regular Customers,0,2025-09-30,11,32,4,2,1,4,0,6,,,,Regular Engagement,0,0.0,-150.0
CUST01932,12,1,1359.13,5,2,2,522,Recent Customers,0,2025-09-30,11,56,2,3,1,10,2,2,,,,Onboarding & Nurture,0,0.0,-150.0
CUST01933,39,6,3230.78,4,5,4,454,Champions,1,2025-09-30,6,18,2,0,0,5,2,0,,,,Critical Retention,1,3230.78,3080.78
CUST01934,33,1,585.58,4,2,1,421,Recent Customers,0,2025-09-30,8,31,2,2,1,0,0,0,,,,Onboarding & Nurture,0,0.0,-150.0
CUST01935,52,1,308.98,3,2,1,321,Regular Customers,1,2025-09-30,8,27,1,2,0,3,1,5,,,,Regular Engagement,1,308.98,158.98000000000002
CUST01936,34,1,300.34,4,2,1,421,Recent Customers,0,2025-09-30,8,38,3,2,1,7,2,0,,,,Onboarding & Nurture,0,0.0,-150.0
CUST01937,120,1,383.33,2,2,1,221,At Risk,1,2025-09-30,3,9,0,1,0,2,0,27,,,,Win-Back Campaign,1,383.33,233.32999999999998
CUST01938,45,4,1866.8,4,4,3,443,Loyal Customers,0,2025-09-30,4,22,1,1,1,0,0,0,-0.815,2.0,29.549999999999997,Regular Engagement,0,0.0,-150.0
CUST01939,34,4,3249.84,4,4,4,444,Champions,0,2025-09-30,13,44,5,3,3,0,0,15,-0.49,0.0,18.7,Service Recovery,0,0.0,-150.0
CUST01940,8,7,6388.84,5,5,5,555,Champions,0,2025-09-30,12,60,1,3,0,7,1,14,0.2,0.0,10.6,Regular Engagement,0,0.0,-150.0
CUST01941,47,9,5847.1900000000005,3,5,5,355,Loyal Customers,0,2025-09-30,11,39,5,1,3,0,0,14,-0.725,0.0,23.950000000000003,Regular Engagement,0,0.0,-150.0
CUST01942,249,1,523.56,1,2,1,121,At Risk,1,2025-09-30,4,19,0,1,0,5,2,41,,,,Win-Back Campaign,1,523.56,373.55999999999995
CUST01943,52,4,4844.02,3,4,5,345,Loyal Customers,0,2025-09-30,10,33,3,2,2,1,0,23,-0.04,0.0,7.7,Engagement Recovery,0,0.0,-150.0
CUST01944,13,7,5245.9800000000005,5,5,5,555,Champions,0,2025-09-30,6,25,1,1,0,0,0,4,-0.12000000000000001,0.0,19.05,Service Recovery,0,0.0,-150.0
CUST01945,118,1,554.68,2,2,1,221,At Risk,1,2025-09-30,0,0,0,0,0,0,0,24,,,,Win-Back Campaign,1,554.68,404.67999999999995
CUST01946,118,3,1522.71,2,3,2,232,Regular Customers,0,2025-09-30,4,22,2,1,1,4,2,10,-0.33499999999999996,1.0,22.75,Regular Engagement,0,0.0,-150.0
CUST01947,123,7,4832.0599999999995,2,5,5,255,Loyal Customers,1,2025-09-30,6,25,1,1,0,2,1,20,,,,Regular Engagement,1,4832.0599999999995,4682.0599999999995
CUST01948,170,2,1170.93,1,3,2,132,Regular Customers,1,2025-09-30,3,9,1,1,0,1,0,47,-0.67,0.0,23.9,Regular Engagement,1,1170.93,1020.9300000000001
CUST01949,136,8,9603.31,2,5,5,255,Loyal Customers,1,2025-09-30,9,44,2,1,0,0,0,31,0.01,0.0,25.0,Engagement Recovery,1,9603.31,9453.31
CUST01950,136,3,1395.9099999999999,2,3,2,232,Regular Customers,1,2025-09-30,2,11,0,0,0,3,0,32,,,,Regular Engagement,1,1395.9099999999999,1245.9099999999999
CUST01951,125,4,2559.6099999999997,2,4,4,244,Loyal Customers,1,2025-09-30,2,11,1,0,0,5,0,46,-0.22,0.0,27.2,Engagement Recovery,1,2559.6099999999997,2409.6099999999997
CUST01952,313,2,922.6,1,3,2,132,Regular Customers,1,2025-09-30,3,11,1,1,1,0,0,59,,,,Regular Engagement,1,922.6,772.6
CUST01953,176,1,886.28,1,2,2,122,At Risk,1,2025-09-30,0,0,0,0,0,1,0,38,,,,Win-Back Campaign,1,886.28,736.28
CUST01954,50,10,7300.599999999999,3,5,5,355,Loyal Customers,0,2025-09-30,2,9,1,0,1,3,0,12,-0.5666666666666668,2.0,18.833333333333332,Regular Engagement,0,0.0,-150.0
CUST01955,25,7,2957.63,4,5,4,454,Champions,0,2025-09-30,11,41,1,1,1,9,4,2,-0.405,0.0,23.75,Service Recovery,0,0.0,-150.0
CUST01956,78,1,301.98,3,2,1,321,Regular Customers,1,2025-09-30,5,14,1,1,0,3,1,2,,,,Regular Engagement,1,301.98,151.98000000000002
CUST01957,210,3,2989.2,1,3,4,134,Regular Customers,1,2025-09-30,3,11,1,0,0,0,0,50,0.23,0.0,1.0,Regular Engagement,1,2989.2,2839.2
CUST01958,113,7,3390.38,2,5,4,254,Loyal Customers,1,2025-09-30,5,29,0,1,0,0,0,20,-0.35,0.0,13.75,Regular Engagement,1,3390.38,3240.38
CUST01959,9,1,676.52,5,2,1,521,Recent Customers,0,2025-09-30,4,21,1,0,0,0,0,2,,,,Onboarding & Nurture,0,0.0,-150.0
CUST01960,25,1,1173.93,4,2,2,422,Recent Customers,0,2025-09-30,4,19,1,1,1,0,0,3,,,,Onboarding & Nurture,0,0.0,-150.0
CUST01961,79,4,3056.04,3,4,4,344,Loyal Customers,1,2025-09-30,1,5,1,0,1,3,1,16,-0.115,0.0,27.65,Regular Engagement,1,3056.04,2906.04
CUST01962,142,8,5467.6900000000005,2,5,5,255,Loyal Customers,1,2025-09-30,2,9,0,0,0,0,0,23,-0.6599999999999999,1.0,25.75,Engagement Recovery,1,5467.6900000000005,5317.6900000000005
CUST01963,113,1,827.54,2,2,2,222,At Risk,1,2025-09-30,6,16,2,0,1,3,0,30,,,,Win-Back Campaign,1,827.54,677.54
CUST01964,15,1,848.15,5,2,2,522,Recent Customers,0,2025-09-30,4,17,1,1,0,0,0,0,,,,Onboarding & Nurture,0,0.0,-150.0
CUST01965,196,2,1060.55,1,3,2,132,Regular Customers,1,2025-09-30,3,13,1,0,0,8,1,39,-0.9,1.0,65.1,Regular Engagement,1,1060.55,910.55
CUST01966,49,6,5099.78,3,5,5,355,Loyal Customers,1,2025-09-30,9,27,2,1,1,0,0,16,-1.0,0.0,34.7,Regular Engagement,1,5099.78,4949.78
CUST01967,28,4,1574.64,4,4,3,443,Loyal Customers,1,2025-09-30,12,41,2,3,1,4,0,2,-0.16999999999999998,0.0,32.85,Regular Engagement,1,1574.64,1424.64
CUST01968,59,1,1323.58,3,2,2,322,Regular Customers,1,2025-09-30,2,12,0,1,0,2,1,3,-0.89,0.0,24.1,Regular Engagement,1,1323.58,1173.58
CUST01969,80,2,1641.0,3,3,3,333,Regular Customers,0,2025-09-30,3,16,0,0,0,3,0,23,0.52,0.0,17.9,Regular Engagement,0,0.0,-150.0
CUST01970,84,3,1898.37,3,3,3,333,Regular Customers,0,2025-09-30,14,64,4,1,3,5,2,17,,,,Regular Engagement,0,0.0,-150.0
CUST01971,10,2,2559.3999999999996,5,3,4,534,Regular Customers,0,2025-09-30,12,30,3,2,1,7,1,6,-1.0,0.0,44.7,Regular Engagement,0,0.0,-150.0
CUST01972,4,9,4551.23,5,5,5,555,Champions,0,2025-09-30,15,78,1,4,0,0,0,0,-0.20999999999999996,1.0,20.5,Service Recovery,0,0.0,-150.0
CUST01973,89,3,2694.88,2,3,4,234,Regular Customers,0,2025-09-30,18,104,10,3,2,5,2,23,,,,Regular Engagement,0,0.0,-150.0
CUST01974,54,5,2533.77,3,4,3,343,Loyal Customers,0,2025-09-30,9,43,1,2,0,2,0,2,-0.14999999999999997,0.0,18.7,Regular Engagement,0,0.0,-150.0
CUST01975,57,5,3442.37,3,4,4,344,Loyal Customers,0,2025-09-30,9,29,3,1,1,5,0,6,0.21,0.0,12.2,Regular Engagement,0,0.0,-150.0
CUST01976,100,5,4264.75,2,4,5,245,Loyal Customers,0,2025-09-30,15,52,8,4,4,7,1,25,-0.82,1.0,25.233333333333334,Engagement Recovery,0,0.0,-150.0
CUST01977,68,2,1844.12,3,3,3,333,Regular Customers,0,2025-09-30,8,39,2,2,1,0,0,8,-0.47,1.0,19.2,Regular Engagement,0,0.0,-150.0
CUST01978,156,7,6034.36,1,5,5,155,Loyal Customers,1,2025-09-30,2,7,1,1,0,2,1,27,-0.42000000000000004,1.0,29.299999999999997,Engagement Recovery,1,6034.36,5884.36
CUST01979,61,1,669.46,3,2,1,321,Regular Customers,0,2025-09-30,13,72,4,3,2,0,0,7,,,,Regular Engagement,0,0.0,-150.0
CUST01980,1,8,7551.46,5,5,5,555,Champions,0,2025-09-30,10,31,2,2,0,6,2,3,-1.0,0.0,43.6,Service Recovery,0,0.0,-150.0
CUST01981,84,4,4730.360000000001,3,4,5,345,Loyal Customers,0,2025-09-30,13,75,6,4,4,6,2,12,-1.0,0.0,29.9,Regular Engagement,0,0.0,-150.0
CUST01982,36,7,4060.75,4,5,5,455,Champions,0,2025-09-30,5,19,0,1,0,1,0,11,-0.07500000000000001,0.0,15.5,Service Recovery,0,0.0,-150.0
CUST01983,67,3,1024.8700000000001,3,3,2,332,Regular Customers,0,2025-09-30,13,54,5,3,1,3,1,13,,,,Regular Engagement,0,0.0,-150.0
CUST01984,21,8,4659.86,4,5,5,455,Champions,0,2025-09-30,8,47,4,1,1,4,2,9,0.01999999999999999,0.0,11.55,Regular Engagement,0,0.0,-150.0
CUST01985,75,1,1983.49,3,2,3,323,Regular Customers,0,2025-09-30,12,49,7,2,5,2,0,12,,,,Regular Engagement,0,0.0,-150.0
CUST01986,5,5,5637.98,5,4,5,545,Champions,0,2025-09-30,17,96,6,2,4,9,1,1,-0.8966666666666666,2.0,36.199999999999996,Service Recovery,0,0.0,-150.0
CUST01987,127,1,299.78,2,2,1,221,At Risk,1,2025-09-30,4,10,2,0,1,0,0,27,,,,Win-Back Campaign,1,299.78,149.77999999999997
CUST01988,52,1,824.71,3,2,2,322,Regular Customers,0,2025-09-30,2,6,0,0,0,0,0,3,,,,Regular Engagement,0,0.0,-150.0
CUST01989,70,3,1255.63,3,3,2,332,Regular Customers,1,2025-09-30,0,0,0,0,0,0,0,10,,,,Regular Engagement,1,1255.63,1105.63
CUST01990,59,4,3877.7699999999995,3,4,4,344,Loyal Customers,1,2025-09-30,11,29,3,3,2,4,1,7,,,,Regular Engagement,1,3877.7699999999995,3727.7699999999995
CUST01991,65,7,5405.02,3,5,5,355,Loyal Customers,1,2025-09-30,8,31,2,1,1,0,0,13,-0.45,1.0,26.4,Regular Engagement,1,5405.02,5255.02
CUST01992,50,1,1412.07,3,2,2,322,Regular Customers,0,2025-09-30,7,39,1,2,1,3,1,16,,,,Regular Engagement,0,0.0,-150.0
CUST01993,23,6,3224.71,4,5,4,454,Champions,0,2025-09-30,0,0,0,0,0,0,0,7,-0.81,1.0,19.45,Service Recovery,0,0.0,-150.0
CUST01994,83,6,4371.35,3,5,5,355,Loyal Customers,0,2025-09-30,0,0,0,0,0,0,0,11,,,,Regular Engagement,0,0.0,-150.0
CUST01995,144,5,2602.16,2,5,4,254,Loyal Customers,1,2025-09-30,2,9,0,0,0,0,0,24,-0.72,0.0,5.8,Engagement Recovery,1,2602.16,2452.16
CUST01996,206,2,1407.45,1,3,2,132,Regular Customers,0,2025-09-30,2,6,0,0,0,2,1,51,,,,Regular Engagement,0,0.0,-150.0
CUST01997,23,2,2544.7,4,3,3,433,Regular Customers,0,2025-09-30,9,46,4,0,1,6,2,4,,,,Regular Engagement,0,0.0,-150.0
CUST01998,6,7,8151.54,5,5,5,555,Champions,0,2025-09-30,13,49,3,2,1,4,0,0,-0.705,1.0,33.6,Service Recovery,0,0.0,-150.0
CUST01999,70,2,762.25,3,3,1,331,Regular Customers,1,2025-09-30,4,11,0,0,0,2,1,14,,,,Regular Engagement,1,762.25,612.25
CUST02000,96,10,4734.83,2,5,5,255,Loyal Customers,1,2025-09-30,11,58,5,2,3,5,0,18,0.16499999999999998,0.0,12.8,Regular Engagement,1,4734.83,4584.83
CUST02001,5,1,519.52,5,2,1,521,Recent Customers,0,2025-09-30,12,58,2,3,1,3,1,2,,,,Onboarding & Nurture,0,0.0,-150.0
CUST02002,27,6,5905.59,4,5,5,455,Champions,0,2025-09-30,7,25,2,0,0,5,2,0,0.32,0.0,13.1,Regular Engagement,0,0.0,-150.0
CUST02003,169,2,1381.48,1,3,2,132,Regular Customers,1,2025-09-30,3,8,1,0,0,0,0,30,,,,Regular Engagement,1,1381.48,1231.48
CUST02004,1,1,1164.15,5,2,2,522,Recent Customers,0,2025-09-30,6,26,3,1,1,3,1,6,,,,Onboarding & Nurture,0,0.0,-150.0
CUST02005,7,5,2573.5,5,5,4,554,Champions,0,2025-09-30,6,28,3,2,1,4,2,0,-0.54,0.0,13.1,Service Recovery,0,0.0,-150.0
CUST02006,99,1,1872.67,2,2,3,223,At Risk,0,2025-09-30,2,9,0,0,0,0,0,12,,,,Win-Back Campaign,0,0.0,-150.0
CUST02007,152,6,5058.75,1,5,5,155,Loyal Customers,1,2025-09-30,5,15,1,1,1,2,1,33,0.46,0.0,7.8,Engagement Recovery,1,5058.75,4908.75
CUST02008,228,4,4312.040799999999,1,4,5,145,Loyal Customers,1,2025-09-30,3,10,2,0,1,0,0,39,-0.33999999999999997,1.0,36.25,Engagement Recovery,1,4312.040799999999,4162.040799999999
CUST02009,31,4,3434.0099999999998,4,4,4,444,Champions,0,2025-09-30,1,4,1,0,0,0,0,0,-0.13,0.0,15.5,Service Recovery,0,0.0,-150.0
CUST02010,97,2,3471.3207999999986,2,3,4,234,Regular Customers,0,2025-09-30,6,19,2,2,1,7,3,24,,,,Regular Engagement,0,0.0,-150.0
CUST02011,130,4,4620.1,2,4,5,245,Loyal Customers,1,2025-09-30,2,10,1,1,0,0,0,27,,,,Engagement Recovery,1,4620.1,4470.1
CUST02012,4,1,397.31,5,2,1,521,Recent Customers,0,2025-09-30,7,26,1,1,0,0,0,2,-0.05,0.0,17.4,Onboarding & Nurture,0,0.0,-150.0
CUST02013,19,1,496.68,5,2,1,521,Recent Customers,0,2025-09-30,7,34,3,0,1,3,1,18,,,,Onboarding & Nurture,0,0.0,-150.0
CUST02014,39,1,585.15,4,2,1,421,Recent Customers,0,2025-09-30,0,0,0,0,0,0,0,4,,,,Onboarding & Nurture,0,0.0,-150.0
CUST02015,212,4,5003.34,1,4,5,145,Loyal Customers,1,2025-09-30,4,13,1,0,0,0,0,47,,,,Engagement Recovery,1,5003.34,4853.34
CUST02016,15,1,359.18,5,2,1,521,Recent Customers,0,2025-09-30,17,69,1,3,0,3,1,4,,,,Onboarding & Nurture,0,0.0,-150.0
CUST02017,77,2,1871.94,3,3,3,333,Regular Customers,1,2025-09-30,12,36,4,1,1,5,2,20,,,,Regular Engagement,1,1871.94,1721.94
CUST02018,46,1,873.21,4,2,2,422,Recent Customers,1,2025-09-30,17,70,1,3,0,4,1,13,-0.48,1.0,30.6,Onboarding & Nurture,1,873.21,723.21
CUST02019,55,7,4765.56,3,5,5,355,Loyal Customers,0,2025-09-30,7,39,1,1,0,0,0,14,-0.595,0.0,14.4,Regular Engagement,0,0.0,-150.0
CUST02020,30,3,2876.52,4,3,4,434,Regular Customers,1,2025-09-30,8,36,1,1,1,6,0,8,,,,Regular Engagement,1,2876.52,2726.52
CUST02021,9,4,3437.71,5,4,4,544,Champions,0,2025-09-30,12,36,1,1,0,0,0,0,-0.52,1.0,34.2,Service Recovery,0,0.0,-150.0
CUST02022,44,1,329.75,4,2,1,421,Recent Customers,0,2025-09-30,1,4,0,0,0,0,0,4,-0.71,0.0,33.6,Onboarding & Nurture,0,0.0,-150.0
CUST02023,44,1,888.97,4,2,2,422,Recent Customers,1,2025-09-30,7,32,3,1,1,9,0,10,,,,Onboarding & Nurture,1,888.97,738.97
CUST02024,1,10,6196.01,5,5,5,555,Champions,0,2025-09-30,17,72,8,1,2,8,3,6,,,,Regular Engagement,0,0.0,-150.0
CUST02025,44,5,4736.54,4,5,5,455,Champions,0,2025-09-30,3,15,0,1,0,2,1,1,,,,Regular Engagement,0,0.0,-150.0
CUST02026,34,5,4265.33,4,5,5,455,Champions,0,2025-09-30,2,5,0,0,0,3,1,3,,,,Regular Engagement,0,0.0,-150.0
CUST02027,12,3,2947.52,5,3,4,534,Regular Customers,0,2025-09-30,7,39,4,0,2,3,1,0,,,,Regular Engagement,0,0.0,-150.0
CUST02028,127,2,1517.08,2,3,2,232,Regular Customers,1,2025-09-30,3,8,1,0,1,0,0,25,,,,Regular Engagement,1,1517.08,1367.08
CUST02029,80,3,1502.72,3,3,2,332,Regular Customers,0,2025-09-30,0,0,0,0,0,5,2,9,0.67,0.0,16.7,Regular Engagement,0,0.0,-150.0
CUST02030,7,5,2940.72,5,5,4,554,Champions,0,2025-09-30,18,99,1,4,1,7,2,0,,,,Regular Engagement,0,0.0,-150.0
CUST02031,167,2,734.56,1,3,1,131,Regular Customers,1,2025-09-30,2,8,0,1,0,3,0,35,,,,Regular Engagement,1,734.56,584.56
CUST02032,342,2,1046.18,1,3,2,132,Regular Customers,1,2025-09-30,2,11,0,1,0,0,0,60,,,,Regular Engagement,1,1046.18,896.1800000000001
CUST02033,112,4,2919.45,2,4,4,244,Loyal Customers,0,2025-09-30,9,32,4,0,1,3,1,25,,,,Engagement Recovery,0,0.0,-150.0
CUST02034,13,1,568.26,5,2,1,521,Recent Customers,0,2025-09-30,9,24,3,2,1,4,0,4,,,,Onboarding & Nurture,0,0.0,-150.0
CUST02035,93,3,2201.39,2,3,3,233,Regular Customers,1,2025-09-30,0,0,0,0,0,6,1,23,-0.44,0.0,15.5,Regular Engagement,1,2201.39,2051.39
CUST02036,38,8,5443.38,4,5,5,455,Champions,0,2025-09-30,6,28,2,0,1,0,0,5,,,,Regular Engagement,0,0.0,-150.0
CUST02037,1,2,1131.94,5,3,2,532,Regular Customers,1,2025-09-30,3,11,0,1,0,4,1,2,-0.32999999999999996,0.0,22.25,Regular Engagement,1,1131.94,981.94
CUST02038,262,3,1941.74,1,3,3,133,Regular Customers,1,2025-09-30,3,9,1,0,1,3,1,57,-0.97,1.0,42.0,Regular Engagement,1,1941.74,1791.74
CUST02039,160,3,1806.76,1,3,3,133,Regular Customers,1,2025-09-30,0,0,0,0,0,5,0,18,-0.85,0.0,52.2,Regular Engagement,1,1806.76,1656.76
CUST02040,1,1,686.12,5,2,1,521,Recent Customers,0,2025-09-30,14,41,2,4,0,4,2,11,,,,Onboarding & Nurture,0,0.0,-150.0
CUST02041,15,5,6809.49,5,5,5,555,Champions,0,2025-09-30,7,38,2,1,1,3,1,14,-0.325,0.0,38.15,Service Recovery,0,0.0,-150.0
CUST02042,68,4,2102.49,3,4,3,343,Loyal Customers,0,2025-09-30,6,27,3,0,1,2,1,0,-0.64,0.0,27.6,Regular Engagement,0,0.0,-150.0
CUST02043,10,1,429.28,5,2,1,521,Recent Customers,0,2025-09-30,6,17,3,0,1,3,1,8,,,,Onboarding & Nurture,0,0.0,-150.0
CUST02044,0,7,5404.4400000000005,5,5,5,555,Champions,0,2025-09-30,14,56,6,1,2,0,0,0,-0.34,0.0,19.8,Service Recovery,0,0.0,-150.0
CUST02045,92,1,626.4,2,2,1,221,At Risk,1,2025-09-30,5,16,2,0,1,6,3,31,,,,Win-Back Campaign,1,626.4,476.4
CUST02046,282,6,4967.95,1,5,5,155,Loyal Customers,1,2025-09-30,6,25,1,1,0,6,2,52,-0.305,0.0,24.450000000000003,Engagement Recovery,1,4967.95,4817.95
CUST02047,61,7,6827.32,3,5,5,355,Loyal Customers,0,2025-09-30,1,5,0,0,0,0,0,16,,,,Regular Engagement,0,0.0,-150.0
CUST02048,187,1,683.23,1,2,1,121,At Risk,1,2025-09-30,0,0,0,0,0,1,0,26,,,,Win-Back Campaign,1,683.23,533.23
CUST02049,81,6,3627.55,3,5,4,354,Loyal Customers,0,2025-09-30,6,23,1,0,0,4,1,21,-1.0,1.0,48.0,Engagement Recovery,0,0.0,-150.0
CUST02050,15,2,985.3000000000001,5,3,2,532,Regular Customers,0,2025-09-30,4,15,2,0,1,6,2,0,0.43,0.0,16.0,Regular Engagement,0,0.0,-150.0
CUST02051,85,3,2953.97,2,3,4,234,Regular Customers,1,2025-09-30,0,0,0,0,0,0,0,23,-0.02,0.0,1.0,Regular Engagement,1,2953.97,2803.97
CUST02052,55,3,4211.0599999999995,3,3,5,335,Big Spenders,0,2025-09-30,2,10,1,0,1,0,0,12,,,,Regular Engagement,0,0.0,-150.0
CUST02053,61,2,1075.67,3,3,2,332,Regular Customers,0,2025-09-30,0,0,0,0,0,0,0,0,,,,Regular Engagement,0,0.0,-150.0
CUST02054,29,7,7547.42,4,5,5,455,Champions,0,2025-09-30,9,23,1,2,0,0,0,5,-1.0,0.0,47.1,Service Recovery,0,0.0,-150.0
CUST02055,73,6,3391.84,3,5,4,354,Loyal Customers,0,2025-09-30,1,6,0,0,0,0,0,13,,,,Regular Engagement,0,0.0,-150.0
CUST02056,195,2,1281.97,1,3,2,132,Regular Customers,1,2025-09-30,2,6,0,1,0,6,1,35,,,,Regular Engagement,1,1281.97,1131.97
CUST02057,3,2,1878.1,5,3,3,533,Regular Customers,0,2025-09-30,10,32,1,3,0,3,0,0,,,,Regular Engagement,0,0.0,-150.0
CUST02058,12,1,1013.35,5,2,2,522,Recent Customers,0,2025-09-30,0,0,0,0,0,3,1,0,,,,Onboarding & Nurture,0,0.0,-150.0
CUST02059,53,3,2449.99,3,3,3,333,Regular Customers,0,2025-09-30,2,8,0,0,0,3,1,7,-0.76,0.0,10.1,Regular Engagement,0,0.0,-150.0
CUST02060,23,2,1331.01,4,3,2,432,Regular Customers,1,2025-09-30,4,13,2,1,1,3,0,6,-0.08500000000000002,0.0,22.2,Regular Engagement,1,1331.01,1181.01
CUST02061,102,5,3294.69,2,5,4,254,Loyal Customers,0,2025-09-30,7,34,2,2,1,2,1,13,-0.375,0.0,19.4,Regular Engagement,0,0.0,-150.0
CUST02062,161,4,3844.48,1,4,4,144,Loyal Customers,1,2025-09-30,0,0,0,0,0,0,0,22,,,,Engagement Recovery,1,3844.48,3694.48
CUST02063,38,4,1973.4899999999998,4,4,3,443,Loyal Customers,0,2025-09-30,7,34,1,1,1,3,1,19,-1.0,0.0,25.2,Regular Engagement,0,0.0,-150.0
CUST02064,69,3,2866.45,3,3,4,334,Regular Customers,1,2025-09-30,2,6,0,0,0,6,0,0,-0.67,1.0,33.1,Regular Engagement,1,2866.45,2716.45
CUST02065,172,5,3492.37,1,5,4,154,Loyal Customers,1,2025-09-30,1,4,0,0,0,2,0,37,-0.55,0.0,15.2,Engagement Recovery,1,3492.37,3342.37
CUST02066,48,1,656.93,3,2,1,321,Regular Customers,0,2025-09-30,9,38,1,2,0,8,2,5,-0.59,1.0,35.3,Regular Engagement,0,0.0,-150.0
CUST02067,55,7,8612.0608,3,5,5,355,Loyal Customers,0,2025-09-30,5,25,1,1,1,4,0,9,-0.5133333333333333,0.0,29.733333333333334,Regular Engagement,0,0.0,-150.0
CUST02068,7,2,1629.56,5,3,3,533,Regular Customers,0,2025-09-30,11,33,4,2,2,8,4,0,,,,Regular Engagement,0,0.0,-150.0
CUST02069,315,1,791.45,1,2,2,122,At Risk,1,2025-09-30,2,9,0,0,0,0,0,57,,,,Win-Back Campaign,1,791.45,641.45
CUST02070,80,1,557.51,3,2,1,321,Regular Customers,1,2025-09-30,11,58,4,3,1,10,2,32,-0.56,0.0,15.3,Regular Engagement,1,557.51,407.51
CUST02071,17,1,887.16,5,2,2,522,Recent Customers,0,2025-09-30,12,37,4,1,1,2,0,0,,,,Onboarding & Nurture,0,0.0,-150.0
CUST02072,35,11,7176.07,4,5,5,455,Champions,1,2025-09-30,4,15,1,1,1,0,0,1,-0.5,0.0,25.7,Critical Retention,1,7176.07,7026.07
